LAUNCH_DATE,LAUNCH_SITE,NORAD_CAT_ID,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,COUNT
1988-04-05,PLMSC,19038,100.33,74.04,792.0,757.0,2.0794,1
1988-04-11,PLMSC,19041,89.35,72.87,266.0,218.0,17.46,1
1988-04-14,PLMSC,19043,90.26,62.82,360.0,214.0,0.0,1
1988-04-20,TYMSC,19045,87.48,97.2,157.0,142.0,5.612,1
1988-04-26,AFWTR,38141,216.93,180.68,2598.0,2025.0,2.9344,2
1988-04-26,TYMSC,19073,1430.41,13.09,35742.0,35609.0,3.1622,1
1988-04-27,TYMSC,19079,89.27,70.34,258.0,218.0,16.41,1
1988-05-06,TYMSC,19090,1512.94,15.26,37348.0,37207.0,6.0991,1
1988-05-12,PLMSC,19115,89.04,67.13,285.0,169.0,31.1307,1
1988-05-13,TYMSC,19117,91.58,51.61,355.0,349.0,287.31,1
1988-05-15,TYMSC,19119,101.75,71.0,851.0,832.0,10.7287,1
1988-05-17,FRGUI,19121,1460.85,15.25,36341.0,36199.0,9.1646,1
1988-05-18,TYMSC,19123,89.13,64.77,253.0,210.0,55.02,1
1988-05-19,TYMSC,19131,89.16,70.36,251.0,215.0,9.37,1
1988-05-21,TYMSC,57492,2027.19,192.95,57468.0,57312.0,4.4844,3
1988-05-26,PLMSC,19189,89.52,62.38,435.0,67.0,18.4147,1
1988-05-28,TYMSC,19193,87.76,64.97,176.0,151.0,31.7,1
1988-05-30,PLMSC,19195,116.05,73.6,1522.0,1483.0,10.0946,1
1988-05-31,PLMSC,19197,89.76,82.32,271.0,254.0,17.25,1
1988-06-07,TYMSC,38668,178.94,103.21000000000001,511.0,481.0,347.40999999999997,2
1988-06-11,TYMSC,19206,89.59,69.98,281.0,227.0,16.4,1
1988-06-14,PLMSC,19210,95.57,82.52,556.0,535.0,8.1311,1
1988-06-15,FRGUI,57648,3033.02,86.30999999999999,74155.0,72819.0,7.5539,3
1988-06-16,AFWTR,19223,108.87,89.97,1197.0,1151.0,1.8326,1
1988-06-21,PLMSC,19256,100.41,74.05,789.0,767.0,1.9493,1
1988-06-22,TYMSC,19258,89.7,64.74,370.0,149.0,51.47,1
1988-06-23,PLMSC,19263,91.54,82.37,368.0,332.0,15.9,1
1988-07-05,PLMSC,19274,95.54,82.5,554.0,535.0,8.6418,1
1988-07-07,PLMSC,19276,89.81,82.58,272.0,257.0,22.24,1
1988-07-07,TYMSC,19281,0.0,0.0,0.0,0.0,0.0,1
1988-07-12,TYMSC,19287,0.0,0.0,0.0,0.0,0.0,1
1988-07-14,PLMSC,19320,87.51,65.8,158.0,145.0,3.944,1
1988-07-18,PLMSC,19324,104.64,82.95,1003.0,952.0,2.2582,1
1988-07-18,TYMSC,19322,91.65,51.62,368.0,343.0,49.76,1
1988-07-21,FRGUI,38661,2903.65,28.73,72288.0,72086.0,7.019,2
1988-07-26,PLMSC,19336,109.32,82.55,1209.0,1182.0,6.1205,1
1988-07-28,PLMSC,19338,87.41,65.79,153.0,139.0,25.61,1
1988-08-01,TYMSC,19344,1436.11,13.41,35818.0,35756.0,5.2,1
1988-08-05,JSC,19368,89.51,63.02,297.0,204.0,3.53,1
1988-08-08,TYMSC,19372,89.57,70.01,279.0,228.0,16.6,1
1988-08-12,PLMSC,19377,91.83,62.62,648.0,80.0,22.1168,1
1988-08-16,TYMSC,19384,89.6,64.75,337.0,172.0,62.2503,1
1988-08-18,TYMSC,19397,1440.47,13.47,35941.0,35803.0,8.6768,1
1988-08-23,PLMSC,19414,91.45,82.32,353.0,338.0,29.1118,1
1988-08-23,TYMSC,19412,89.54,70.0,277.0,226.0,17.5765,1
1988-08-25,AFWTR,38839,214.56,180.02,2343.0,2059.0,2.6455,2
1988-08-29,TYMSC,19443,91.38,51.62,357.0,328.0,43.56,1
1988-08-30,PLMSC,19445,88.88,62.39,354.0,84.0,10.74,1
1988-09-02,AFETR,19458,716.59,26.85,39621.0,675.0,0.0,1
1988-09-05,AFWTR,19460,100.45,84.98,782.0,778.0,0.0,1
1988-09-06,PLMSC,19462,89.16,72.87,251.0,215.0,20.42,1
1988-09-06,TAISC,19467,102.63,99.23,893.0,873.0,2.086,1
1988-09-08,FRGUI,38967,2879.0299999999997,27.9,71765.0,71650.0,22.4632,2
1988-09-09,PLMSC,19488,89.87,82.33,274.0,262.0,32.45,1
1988-09-09,TYMSC,19486,91.64,51.62,371.0,339.0,49.32,1
1988-09-15,PLMSC,19495,89.52,67.12,334.0,168.0,17.0985,1
1988-09-16,TANSC,19508,1451.24,15.07,36107.0,36058.0,6.0614,1
1988-09-16,TYMSC,58506,2027.19,197.35000000000002,57480.0,57299.0,3.3102,3
1988-09-19,YAVNE,19519,87.57,142.82,175.0,133.0,3.98,1
1988-09-22,PLMSC,19521,92.25,72.86,413.0,356.0,34.48,1
1988-09-24,AFWTR,19531,101.75,98.42,850.0,832.0,3.8291,1
1988-09-29,AFETR,39095,1526.8999999999999,42.25,36286.0,35919.0,38.9782,2
1988-09-29,PLMSC,19541,89.29,62.16,395.0,84.0,11.4728,1
1988-10-03,PLMSC,19554,718.03,69.94,32594.0,7773.0,13.2784,1
1988-10-11,PLMSC,19573,95.64,82.52,559.0,539.0,5.0143,1
1988-10-13,PLMSC,19582,92.25,72.86,410.0,360.0,0.0,1
1988-10-20,TYMSC,19596,1435.68,13.46,35806.0,35751.0,5.0118,1
1988-10-25,PLMSC,19608,717.6,69.17,32998.0,7348.0,11.851,1
1988-10-27,PLMSC,19612,89.49,72.87,274.0,224.0,22.6578,1
1988-10-28,FRGUI,19621,1451.7,15.16,36122.0,36061.0,10.0237,1
1988-11-06,AFWTR,19625,0.0,0.0,0.0,0.0,0.0,1
1988-11-15,TYMSC,19637,89.5,51.6,256.0,247.0,0.0,1
1988-11-18,TYMSC,19647,87.51,64.94,173.0,129.0,45.46,1
1988-11-23,TYMSC,19649,101.78,71.0,848.0,838.0,11.2461,1
1988-11-24,PLMSC,19651,89.34,62.81,263.0,221.0,14.88,1
1988-11-26,TYMSC,19660,92.74,51.62,417.0,400.0,35.4,1
1988-11-30,TYMSC,19662,92.17,69.99,413.0,348.0,0.0,1
1988-12-02,AFETR,39341,93.56,56.99,454.0,443.0,0.0,2
1988-12-08,PLMSC,19672,89.13,62.81,251.0,212.0,0.0,1
1988-12-10,TYMSC,19683,1489.87,15.13,36939.0,36726.0,7.1617,1
1988-12-11,FRGUI,39375,2909.02,28.58,72383.0,72201.0,14.8948,2
1988-12-16,PLMSC,19705,89.03,62.82,275.0,178.0,33.58,1
1988-12-22,PLMSC,19713,88.67,62.03,344.0,73.0,11.2467,1
1988-12-22,XICLF,19710,1435.59,14.84,35809.0,35744.0,6.3096,1
1988-12-23,PLMSC,19720,87.34,73.5,149.0,137.0,9.9887,1
1988-12-25,TYMSC,19728,91.69,51.62,366.0,349.0,47.82,1
1988-12-28,PLMSC,19730,92.46,63.57,710.0,80.0,16.5457,1
1988-12-29,TYMSC,19734,89.7,64.76,305.0,214.0,45.09,1
1989-01-10,TYMSC,59250,2027.02,192.84,57499.0,57271.0,6.3115,3
1989-01-12,PLMSC,19756,89.1,82.56,288.0,173.0,28.4,1
1989-01-18,TYMSC,19758,92.16,69.98,413.0,348.0,29.17,1
1989-01-26,PLMSC,19769,100.35,74.05,791.0,760.0,2.0094,1
1989-01-26,TYMSC,19765,1453.53,14.0,36224.0,36030.0,5.3548,1
1989-01-27,FRGUI,19772,1452.98,15.04,36224.0,36008.0,10.1658,1
1989-01-28,TYMSC,19774,88.89,64.71,278.0,161.0,40.29,1
1989-02-10,PLMSC,138517,775.4899999999999,578.0500000000001,8886.0,8730.0,6.319999999999999,7
1989-02-10,TYMSC,19783,91.76,51.63,368.0,354.0,1.5,1
1989-02-14,AFETR,19802,777.02,54.32,21727.0,21511.0,1.6147,1
1989-02-14,PLMSC,39596,178.65,127.47,784.0,179.0,11.3928,2
1989-02-15,TYMSC,19807,718.17,64.13,38560.0,1814.0,12.6191,1
1989-02-17,PLMSC,19818,88.99,62.81,242.0,207.0,10.6,1
1989-02-21,KSCUT,19822,115.56,75.0,2709.0,252.0,2.9878,1
1989-02-22,PLMSC,19826,104.93,82.96,1013.0,970.0,2.0138,1
1989-02-28,PLMSC,19851,103.91,82.52,953.0,935.0,4.522,1
1989-03-02,PLMSC,19862,88.67,62.77,235.0,182.0,52.92,1
1989-03-06,FRGUI,39750,2929.66,30.72,72800.0,72586.0,7.568899999999999,2
1989-03-13,AFETR,39765,1553.1100000000001,41.46,36696.0,36534.0,20.9264,2
1989-03-16,PLMSC,19893,91.94,62.84,411.0,329.0,21.39,1
1989-03-16,TYMSC,19895,86.95,51.62,152.0,94.0,0.0,1
1989-03-23,TYMSC,19900,89.18,64.69,255.0,213.0,6.09,1
1989-03-24,AFETR,19911,87.32,47.68,146.0,138.0,17.33,1
1989-03-24,PLMSC,159244,920.8199999999999,592.08,11837.0,11523.0,5.455299999999999,8
1989-04-02,FRGUI,19919,1451.98,15.17,36117.0,36077.0,3.981,1
1989-04-04,PLMSC,19921,104.72,82.96,1010.0,952.0,1.9763,1
1989-04-06,PLMSC,19923,88.87,62.81,241.0,196.0,20.4,1
1989-04-14,TYMSC,19928,1436.43,13.59,35879.0,35708.0,3.1622,1
1989-04-20,PLMSC,19938,88.59,62.78,250.0,159.0,33.37,1
1989-04-26,PLMSC,19941,90.17,62.82,354.0,212.0,0.0,1
1989-05-04,AFETR,39937,90.81,28.89,331.0,297.0,0.0,2
1989-05-05,PLMSC,19972,88.83,62.85,283.0,151.0,12.88,1
1989-05-10,AFETR,19976,1436.11,7.84,39810.0,31763.0,0.0,1
1989-05-17,TYMSC,19986,88.67,64.76,251.0,166.0,29.25,1
1989-05-24,TYMSC,20000,89.53,69.94,290.0,212.0,39.3,1
1989-05-25,PLMSC,60122,264.25,246.85999999999999,554.0,523.0,9.500000000000002,3
1989-05-31,TYMSC,60075,2026.87,196.65000000000003,57492.0,57271.0,7.215,3
1989-06-01,PLMSC,20035,88.97,62.81,297.0,150.0,12.95,1
1989-06-05,FRGUI,40081,2874.41,28.65,71700.0,71533.0,6.9254999999999995,2
1989-06-07,PLMSC,20045,104.65,82.94,1007.0,949.0,2.223,1
1989-06-08,PLMSC,20052,91.13,61.91,593.0,67.0,20.0437,1
1989-06-10,AFETR,20061,762.47,54.44,21326.0,21211.0,2.6554,1
1989-06-14,AFETR,20066,1457.23,14.06,36214.0,36185.0,0.0,1
1989-06-14,PLMSC,20064,87.35,65.79,149.0,137.0,3.63,1
1989-06-16,TYMSC,20073,88.97,69.99,242.0,205.0,0.0,1
1989-06-21,TYMSC,20083,1458.86,14.33,36328.0,36134.0,3.5481,1
1989-06-27,PLMSC,20095,89.85,82.56,274.0,260.0,8.05,1
1989-07-04,PLMSC,20103,104.76,82.97,1011.0,955.0,2.0191,1
1989-07-05,PLMSC,20105,91.53,82.38,361.0,338.0,8.6,1
1989-07-05,TYMSC,20107,1448.62,14.03,36177.0,35886.0,3.1623,1
1989-07-12,FRGUI,20122,1420.59,13.85,35541.0,35424.0,6.3246,1
1989-07-12,PLMSC,20124,87.18,67.07,144.0,125.0,57.42,1
1989-07-18,PLMSC,60455,264.41,247.69,563.0,529.0,29.51,3
1989-07-18,TYMSC,20136,87.62,50.54,162.0,151.0,18.3,1
1989-07-20,PLMSC,20145,89.23,82.31,242.0,230.0,1.92,1
1989-07-24,TYMSC,20147,87.25,65.01,153.0,124.0,28.89,1
1989-07-25,PLMSC,20149,104.84,82.94,1009.0,965.0,2.0789,1
1989-08-02,PLMSC,20151,89.17,82.56,240.0,227.0,11.07,1
1989-08-08,AFETR,60503,90.53,57.0,307.0,295.0,0.0,3
1989-08-08,FRGUI,40337,2079.0,21.03,71698.0,36393.0,11.357600000000001,2
1989-08-15,PLMSC,20175,89.79,82.3,269.0,259.0,0.0,1
1989-08-18,AFETR,20185,773.83,54.18,21577.0,21508.0,1.9448,1
1989-08-22,PLMSC,20188,88.92,62.82,240.0,202.0,0.0,1
1989-08-23,TYMSC,20191,92.51,51.62,400.0,395.0,25.0,1
1989-08-27,AFETR,20193,1451.82,14.5,36140.0,36047.0,2.0,1
1989-08-28,PLMSC,20196,116.08,73.56,1524.0,1485.0,8.8391,1
1989-09-04,AFETR,40405,2912.99,28.53,72484.0,72255.0,0.0,2
1989-09-05,TANSC,20217,1478.25,15.54,36821.0,36395.0,12.5892,1
1989-09-05,TYMSC,20218,92.43,51.62,406.0,381.0,20.0,1
1989-09-06,AFWTR,20220,0.0,0.0,0.0,0.0,0.0,1
1989-09-06,PLMSC,20222,89.84,82.31,272.0,261.0,26.31,1
1989-09-14,PLMSC,121407,683.3,495.47999999999996,8466.0,8390.0,6.563900000000001,6
1989-09-15,PLMSC,20242,88.53,82.32,220.0,183.0,5.2,1
1989-09-22,TYMSC,20244,88.7,69.99,222.0,199.0,6.99,1
1989-09-25,AFETR,20253,1436.05,12.89,35801.0,35770.0,32.5418,1
1989-09-27,PLMSC,20255,89.32,63.21,397.0,84.0,21.0062,1
1989-09-27,TYMSC,20259,87.86,64.99,185.0,152.0,29.17,1
1989-09-28,PLMSC,40542,228.98000000000002,165.20999999999998,4732.0,996.0,7.5595,2
1989-09-28,TYMSC,20263,1436.24,13.76,35791.0,35787.0,7.9433,1
1989-10-03,PLMSC,20279,88.64,67.1,253.0,162.0,38.28,1
1989-10-17,PLMSC,20292,89.12,62.81,259.0,202.0,0.0,1
1989-10-18,AFETR,40595,90.83,34.32,333.0,297.0,0.0,2
1989-10-21,AFETR,20302,760.19,54.22,21238.0,21188.0,1.9952,1
1989-10-24,PLMSC,20305,110.37,82.55,1250.0,1238.0,6.1716,1
1989-10-27,FRGUI,20315,1454.41,13.46,36156.0,36132.0,12.6191,1
1989-11-17,TYMSC,20320,89.47,64.72,268.0,228.0,72.19,1
1989-11-18,AFWTR,20322,102.5,98.89,884.0,870.0,11.2647,1
1989-11-23,AFETR,40684,1521.97,46.42,37404.0,34706.0,928.31,2
1989-11-23,PLMSC,20330,718.53,64.62,37678.0,2714.0,11.0,1
1989-11-24,TYMSC,20334,86.9,64.84,126.0,116.0,23.18,1
1989-11-26,TYMSC,20335,88.15,51.64,215.0,151.0,33.1377,1
1989-11-28,PLMSC,20338,92.96,63.37,762.0,77.0,23.3655,1
1989-11-30,PLMSC,20350,88.73,67.13,269.0,154.0,30.87,1
1989-12-01,TYMSC,20352,5894.67,48.79,203220.0,211.0,7.4,1
1989-12-11,AFETR,20361,761.2,55.34,21307.0,21169.0,2.5118,1
1989-12-15,TYMSC,20367,1436.63,14.15,35807.0,35787.0,3.1622,1
1989-12-20,TYMSC,20373,92.46,51.62,408.0,382.0,13.8,1
1989-12-27,PLMSC,20389,86.54,73.48,107.0,99.0,8.6003,1
1989-12-27,TYMSC,20391,1435.7,13.87,35800.0,35757.0,10.3447,1
1990-01-01,AFETR,40803,2915.89,27.86,72722.0,72131.0,16.343899999999998,2
1990-01-09,AFETR,40819,1537.01,40.019999999999996,36344.0,36269.0,12.5892,2
1990-01-17,PLMSC,20426,88.98,62.82,248.0,200.0,7.5,1
1990-01-18,PLMSC,20432,100.46,74.03,797.0,764.0,1.9961,1
1990-01-22,FRGUI,143073,701.27,691.77,5521.0,5218.0,7.3995,7
1990-01-23,PLMSC,20444,88.48,61.6,287.0,112.0,11.5839,1
1990-01-24,AFETR,20452,759.5,54.71,21236.0,21158.0,1.5223,1
1990-01-24,KSCUT,41066,0.0,0.0,0.0,0.0,0.0,2
1990-01-25,PLMSC,20457,89.0,62.81,275.0,175.0,7.3,1
1990-01-30,PLMSC,20465,96.09,82.49,581.0,561.0,8.6028,1
1990-02-04,XICLF,20473,1436.06,14.88,35817.0,35755.0,15.8489,1
1990-02-06,PLMSC,20476,87.43,65.71,174.0,120.0,6.02,1
1990-02-07,TANSC,61437,327.54,297.46,4400.0,2725.0,3.7152,3
1990-02-11,TYMSC,20494,92.06,51.61,383.0,369.0,264.96,1
1990-02-14,AFETR,40993,175.16,86.15,312.0,306.0,23.442600000000002,2
1990-02-15,TYMSC,20499,1436.41,13.92,35813.0,35773.0,7.9432,1
1990-02-27,PLMSC,20508,104.78,82.96,1018.0,950.0,2.297,1
1990-02-28,AFETR,41028,89.03,61.99,238.0,216.0,0.0,2
1990-02-28,PLMSC,20510,95.99,82.51,574.0,559.0,8.6034,1
1990-02-28,TYMSC,20513,92.35,51.62,400.0,380.0,0.0,1
1990-03-14,AFETR,20523,1447.5,13.03,36051.0,35968.0,6.5352,1
1990-03-14,TYMSC,20525,87.36,64.97,165.0,122.0,35.1505,1
1990-03-20,PLMSC,20527,104.94,82.93,1014.0,970.0,2.0055,1
1990-03-22,PLMSC,20529,89.67,82.33,285.0,231.0,20.3,1
1990-03-26,AFETR,20533,753.77,54.67,21165.0,20951.0,0.6015,1
1990-03-27,PLMSC,20536,721.44,66.78,36466.0,4069.0,7.8984,1
1990-04-03,YAVNE,20540,87.73,143.17,191.0,134.0,2.12,1
1990-04-05,AFWTR,41093,181.93,188.16,700.0,583.0,3.1434,2
1990-04-06,PLMSC,164420,919.0300000000001,591.85,11740.0,11456.0,5.3697,8
1990-04-07,XICLF,20558,1451.01,14.69,36100.0,36056.0,22.5892,1
1990-04-11,AFWTR,61683,293.56,269.53999999999996,2112.0,1825.0,0.0,3
1990-04-11,PLMSC,20566,90.07,62.8,345.0,211.0,12.99,1
1990-04-13,AFETR,20570,1446.87,14.22,36048.0,35946.0,1.0,1
1990-04-13,TYMSC,20568,88.93,64.71,237.0,206.0,17.2867,1
1990-04-17,PLMSC,20573,89.58,82.36,281.0,226.0,0.0,1
1990-04-20,PLMSC,20577,104.75,82.95,1002.0,964.0,2.0642,1
1990-04-24,AFETR,41159,192.32,56.94,1155.0,1143.0,28.389899999999997,2
1990-04-25,PLMSC,20581,87.77,73.98,169.0,159.0,22.94,1
1990-04-26,PLMSC,20583,93.94,62.02,863.0,72.0,8.2651,1
1990-04-28,PLMSC,20596,718.8,68.53,34911.0,5493.0,10.6466,1
1990-05-05,TYMSC,20602,92.29,51.61,394.0,379.0,0.01,1
1990-05-07,PLMSC,20604,88.55,62.81,250.0,155.0,33.89,1
1990-05-09,AFWTR,41215,195.43,179.44,1429.0,1169.0,0.8797999999999999,2
1990-05-15,TYMSC,20615,89.36,69.98,275.0,211.0,31.39,1
1990-05-19,TYMSC,61860,2027.18,196.11,57656.0,57123.0,4.1493,3
1990-05-22,TYMSC,20624,101.81,71.04,857.0,832.0,10.7604,1
1990-05-29,PLMSC,20632,89.77,82.33,270.0,257.0,1.0,1
1990-05-31,TYMSC,20635,88.15,51.64,215.0,151.0,33.5552,1
1990-06-01,AFETR,20638,87.11,52.98,137.0,126.0,6.7973,1
1990-06-08,AFETR,82706,560.73,253.34,16894.0,2460.0,0.0,4
1990-06-12,AFETR,20643,1436.03,14.76,35850.0,35721.0,2.0,1
1990-06-13,PLMSC,20646,101.19,62.5,1551.0,79.0,15.1356,1
1990-06-19,PLMSC,20657,91.64,82.59,412.0,297.0,0.0,1
1990-06-20,TYMSC,20659,1435.39,14.18,35797.0,35749.0,3.1623,1
1990-06-21,PLMSC,20663,96.48,62.79,665.0,515.0,6.7111,1
1990-06-23,AFETR,20667,1462.89,13.56,36337.0,36281.0,9.9624,1
1990-06-27,PLMSC,20670,103.99,82.54,960.0,935.0,3.8759,1
1990-07-11,TYMSC,20683,89.79,51.6,267.0,261.0,26.4223,1
1990-07-16,XICLF,20685,87.46,28.47,170.0,127.0,0.55,1
1990-07-17,PLMSC,20687,89.77,82.31,270.0,255.0,0.0,1
1990-07-18,TYMSC,20693,1436.21,14.14,35819.0,35759.0,0.31,1
1990-07-20,PLMSC,20702,89.5,82.32,265.0,234.0,0.0,1
1990-07-24,FRGUI,41411,2906.8199999999997,29.009999999999998,72445.0,72054.0,5.2621,2
1990-07-25,AFETR,20712,583.74,17.79,33168.0,350.0,6.0779,1
1990-07-25,PLMSC,20707,716.97,68.5,35096.0,5219.0,5.84,1
1990-07-30,PLMSC,20720,116.06,73.6,1524.0,1483.0,10.225,1
1990-08-01,TYMSC,20722,92.3,51.61,404.0,371.0,310.56,1
1990-08-02,AFETR,20724,769.29,53.89,21543.0,21324.0,2.5892,1
1990-08-03,PLMSC,20732,88.72,62.82,257.0,165.0,3.98,1
1990-08-08,PLMSC,124425,683.38,495.44999999999993,8479.0,8384.0,6.4307,6
1990-08-10,PLMSC,20742,89.57,61.35,423.0,84.0,17.496,1
1990-08-15,TYMSC,20752,92.35,51.61,407.0,372.0,165.72,1
1990-08-16,PLMSC,20754,89.76,82.34,269.0,256.0,20.89,1
1990-08-18,AFETR,20762,1451.47,13.76,36099.0,36075.0,2.5118,1
1990-08-23,TYMSC,20765,87.54,64.97,167.0,139.0,27.8261,1
1990-08-28,PLMSC,41541,195.16,143.29000000000002,2118.0,436.0,7.9536,2
1990-08-28,TANSC,20771,1457.32,15.49,36232.0,36171.0,1.6883,1
1990-08-30,FRGUI,41553,2885.62,28.57,71855.0,71816.0,17.4151,2
1990-08-31,PLMSC,20779,89.44,82.32,270.0,224.0,9.71,1
1990-09-03,TAISC,62367,281.32,296.87,1406.0,1328.0,11.0703,3
1990-09-07,PLMSC,20794,89.81,82.57,271.0,258.0,13.5,1
1990-09-14,PLMSC,20804,104.78,82.94,1010.0,958.0,1.9028,1
1990-09-20,PLMSC,20813,90.48,62.35,529.0,67.0,2.0,1
1990-09-27,TYMSC,20824,92.23,51.61,406.0,361.0,180.98,1
1990-09-28,PLMSC,20826,104.03,82.53,959.0,938.0,4.4279,1
1990-10-01,AFETR,20830,766.96,55.44,21444.0,21310.0,2.0801,1
1990-10-01,TYMSC,20828,89.29,64.75,282.0,196.0,0.0,1
1990-10-05,JSC,20838,86.96,56.95,136.0,111.0,0.0,1
1990-10-06,AFETR,41683,90.37,28.46,304.0,282.0,0.0,2
1990-10-12,FRGUI,41745,2898.12,23.3,72120.0,72040.0,33.487,2
1990-10-16,PLMSC,20909,88.99,62.83,291.0,158.0,7.72,1
1990-10-30,AFETR,20918,1456.33,12.33,36231.0,36133.0,25.1189,1
1990-11-03,TYMSC,20923,1434.95,14.19,35774.0,35754.0,3.981,1
1990-11-13,AFETR,20929,1463.44,14.96,36357.0,36283.0,0.0,1
1990-11-14,TYMSC,20933,88.11,64.99,186.0,176.0,17.6414,1
1990-11-15,AFETR,41898,1550.02,44.230000000000004,36583.0,36431.0,0.0,2
1990-11-16,PLMSC,20936,89.09,62.81,256.0,203.0,0.0,1
1990-11-20,FRGUI,41891,2904.28,25.259999999999998,72314.0,72085.0,14.131799999999998,2
1990-11-20,PLMSC,20941,94.99,62.49,987.0,49.0,14.7108,1
1990-11-23,PLMSC,20949,88.47,62.39,340.0,57.0,3.1622,1
1990-11-23,TYMSC,20953,1434.95,14.14,35782.0,35746.0,3.981,1
1990-11-26,AFETR,20959,765.32,54.9,21387.0,21288.0,1.9952,1
1990-11-28,PLMSC,20966,87.57,82.46,158.0,150.0,10.2314,1
1990-12-01,AFWTR,20978,100.12,98.79,816.0,713.0,3.8911,1
1990-12-02,AFETR,20980,91.53,28.47,361.0,339.0,0.0,1
1990-12-02,TYMSC,20981,91.91,51.6,373.0,364.0,11.3631,1
1990-12-04,PLMSC,21000,88.58,62.78,243.0,166.0,0.0,1
1990-12-04,TYMSC,20985,87.61,64.99,177.0,136.0,20.18,1
1990-12-08,TYMSC,63021,2027.2,192.74,57771.0,57009.0,5.4912,3
1990-12-10,PLMSC,21014,100.46,74.05,800.0,761.0,2.1618,1
1990-12-20,TYMSC,21016,1436.26,14.21,35826.0,35754.0,2.5118,1
1990-12-21,TYMSC,21026,88.67,64.72,228.0,189.0,23.2101,1
1990-12-22,PLMSC,126183,683.26,495.41999999999996,8462.0,8389.0,6.4608,6
1990-12-26,PLMSC,21035,89.25,82.57,248.0,227.0,0.0,1
1990-12-27,TYMSC,21038,1436.9,14.24,35842.0,35762.0,2.5119,1
1991-01-08,AFETR,21047,1465.18,13.23,36368.0,36340.0,5.0119,1
1991-01-14,TYMSC,21053,91.78,51.6,387.0,336.0,324.74,1
1991-01-15,FRGUI,42111,2895.78,29.36,72134.0,71934.0,12.3808,2
1991-01-17,PLMSC,21059,89.43,82.59,266.0,226.0,4.41,1
1991-01-18,TYMSC,21065,87.59,64.96,170.0,140.0,27.6707,1
1991-01-29,PLMSC,21087,104.7,82.95,1006.0,956.0,1.6637,1
1991-02-05,PLMSC,21089,104.75,82.92,1004.0,962.0,1.7522,1
1991-02-07,PLMSC,21092,88.71,62.8,258.0,163.0,13.89,1
1991-02-12,PLMSC,168828,919.67,592.2399999999999,11788.0,11466.0,5.327700000000001,8
1991-02-14,TYMSC,21111,1436.11,14.27,35818.0,35756.0,13.8214,1
1991-02-15,PLMSC,21118,701.62,65.16,37640.0,1915.0,10.0,1
1991-02-15,TYMSC,21116,89.13,64.71,256.0,206.0,17.5,1
1991-02-26,PLMSC,21130,104.46,82.83,1017.0,921.0,2.3435,1
1991-02-28,TYMSC,21132,1437.01,14.76,35827.0,35782.0,3.1622,1
1991-03-02,FRGUI,42279,2924.4300000000003,26.6,72674.0,72511.0,17.5827,2
1991-03-06,PLMSC,21143,88.91,62.85,243.0,198.0,0.0,1
1991-03-08,AFETR,21149,1458.64,11.89,36246.0,36207.0,13.031,1
1991-03-08,AFWTR,21147,0.0,0.0,0.0,0.0,0.0,1
1991-03-12,PLMSC,21152,104.78,82.93,1016.0,953.0,2.362,1
1991-03-19,PLMSC,21190,87.41,65.76,153.0,140.0,2.7366,1
1991-03-19,TYMSC,21188,91.93,51.61,374.0,364.0,13.75,1
1991-03-22,PLMSC,21196,709.27,65.12,38044.0,1890.0,13.4176,1
1991-03-26,PLMSC,21203,89.39,67.12,308.0,181.0,19.93,1
1991-03-31,TYMSC,21213,90.69,72.64,314.0,303.0,63.51,1
1991-04-04,FRGUI,21222,1452.69,12.86,36160.0,36062.0,12.0386,1
1991-04-04,TYMSC,63651,2027.19,195.25,57498.0,57281.0,5.564,3
1991-04-05,AFETR,42449,185.26,56.93,930.0,683.0,39.0437,2
1991-04-13,AFETR,21227,1446.2,12.44,36012.0,35956.0,6.3095,1
1991-04-16,PLMSC,21230,104.87,82.95,1016.0,961.0,1.9052,1
1991-04-24,PLMSC,21232,109.37,82.55,1208.0,1187.0,6.3715,1
1991-04-28,AFETR,63748,179.16,113.97,522.0,492.0,33.75,3
1991-05-14,AFWTR,21263,100.98,98.51,814.0,796.0,2.9934,1
1991-05-16,PLMSC,127809,683.47,495.44999999999993,8499.0,8372.0,6.2963000000000005,6
1991-05-18,TYMSC,21311,92.58,51.6,403.0,399.0,1.0,1
1991-05-21,PLMSC,21313,89.09,82.3,234.0,225.0,15.7033,1
1991-05-24,PLMSC,21315,88.92,67.13,271.0,171.0,0.15,1
1991-05-29,AFETR,21392,1454.29,14.0,36154.0,36129.0,3.1622,1
1991-05-30,TYMSC,21395,91.88,51.61,385.0,348.0,1.0,1
1991-06-04,PLMSC,21397,96.42,82.52,599.0,575.0,8.213,1
1991-06-05,AFETR,21399,90.16,39.0,289.0,276.0,0.0,1
1991-06-11,PLMSC,21418,100.57,74.04,799.0,773.0,1.9503,1
1991-06-13,PLMSC,21422,96.48,82.5,599.0,582.0,5.6699,1
1991-06-18,PLMSC,21426,717.82,64.18,39072.0,1285.0,15.6029,1
1991-06-28,PLMSC,21524,89.69,82.33,266.0,252.0,7.52,1
1991-06-29,AFWTR,21527,101.2,89.57,866.0,765.0,0.4966,1
1991-07-01,TYMSC,21533,1455.93,14.87,36194.0,36153.0,4.5317,1
1991-07-04,AFETR,43105,838.43,95.89,21243.0,21055.0,4.6035,2
1991-07-09,PLMSC,21558,89.37,82.34,255.0,232.0,0.0,1
